timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-09-19T15:44:12,codecarbon,13a25339-38a6-4733-a731-bdf1ef210c3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.09330584700001,5.980920797880542e-05,5.92563119412281e-06,42.5,88.53656319496133,23.430936813354496,0.0001191569340125,0.00024821825413,6.568908795360459e-05,0.0004330642760961,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T15:50:17,codecarbon,734b5ba0-c808-493c-a9bb-09fab2f88a7e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.112642535000305,8.863991436751892e-05,7.3179666708885245e-06,42.5,124.83223885979464,23.430936813354496,0.0001429963192111,0.000419992835994,7.883142135883669e-05,0.0006418205765639,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T15:51:53,codecarbon,014ac5f3-56ea-4e6d-ae94-e73f4f8c1a4c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.224995088000014,8.552189591959659e-05,6.995658918795345e-06,42.5,116.4294085197999,23.430936813354496,0.0001443226880756,0.0003953580940639,7.956296306943699e-05,0.0006192437452091,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T15:54:40,codecarbon,90d1a214-788f-402d-b90b-987025a89b71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.462625174000095,6.537209997786865e-05,6.2481546352554105e-06,42.5,96.94430575702694,23.430936813354496,0.0001235169618965,0.0002817346698319,6.809222468620639e-05,0.0004733438564147,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T15:57:22,codecarbon,43536b3f-92a8-41d9-8044-6be1154046ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.685750595000172,5.777113098661605e-05,5.964548686235816e-06,42.5,89.5508208470397,23.430936813354496,0.0001143455209715,0.000240924637184,6.303688628549193e-05,0.000418307044441,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T15:57:53,codecarbon,244cbbb0-17f2-4077-9b5b-39107c4de6b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.572020530999907,0.0001366444845385,9.377181719433477e-06,42.5,178.55692730309826,23.430936813354496,0.0001720306144416,0.0007225630780499,9.48165802570224e-05,0.0009894102727486,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T15:59:48,codecarbon,d0cb2b2b-232d-4bce-a5ef-ccf1c387422f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.11959219900018,0.0001499392483358,8.75834228951783e-06,42.5,159.23266499834796,23.430936813354496,0.0002021059570534,0.0007721797844099,0.0001113887597262,0.0010856745011896,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T16:03:00,codecarbon,1d024569-9010-4454-94b6-c4e788db7ec8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.249874177000038,8.470659083699783e-05,6.914894766514431e-06,42.5,114.323487367393,23.430936813354496,0.0001446163989173,0.0003889986445319,7.97252712124425e-05,0.0006133403146618,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T16:09:10,codecarbon,d2ca82be-5ae2-4eaf-95b6-00934a5023b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.941859026000202,6.841816840014055e-05,6.252883375445097e-06,42.5,97.0701462696843,23.430936813354496,0.000129174570609,0.000295014958234,7.121018587194235e-05,0.0004953997147149,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T16:09:50,codecarbon,2781f60a-fb3c-45c3-a1a5-238b951b48c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.83804822000002,0.0002706220633255,1.135252604692942e-05,42.5,233.13741278001024,23.430936813354496,0.0002814211170562,0.0015229473294679,0.0001551416675576,0.0019595101140819,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
2024-09-19T16:12:19,codecarbon,eac69fe3-3306-42c1-881d-a5c3a28cdae7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.845107937999728,0.0002882725256577677,1.1153852649766818e-05,42.5,226.81822306038686,23.430936813354496,0.00030511558362986157,0.0016139912911919962,0.0001682060467372791,0.0020873129215591367,Belgium,BEL,wallonia,,,Linux-6.8.0-45-generic-x86_64-with-glibc2.39,3.12.5,2.7.1,32,13th Gen Intel(R) Core(TM) i9-13900K,1,1 x NVIDIA GeForce RTX 4090,3.9524,50.458,62.48249816894531,machine,N,1.0
